"File name","WAVE0001.CSV","V 1.11"
"Title comment",""
"Trigger Time","23-04-15 13:07:39"
"Ch","Mode","Range","Comment","Scaling","Ratio","Offset"
"CH-1","Voltage","100mV","","On"," 1.33150E+04"," 0.00000E+00"
"CH-2","Voltage","100mV","","On"," 1.39080E+04"," 0.00000E+00"
"CH-3","Tc","2000 C","","Off","-","-"
"CH-4","Tc","2000 C","","Off","-","-"
"CH-5","Tc","2000 C","","Off","-","-"
"CH-6","Tc","2000 C","","Off","-","-"
"CH-7","Tc","2000 C","","Off","-","-"
"CH-8","Tc","2000 C","","Off","-","-"
"CH-9","Voltage","100mV","","On"," 2.10080E+04"," 0.00000E+00"
"CH-10","Voltage","100mV","","On"," 2.05760E+04"," 0.00000E+00"
"Time","CH-1[W/m^2]","CH-2[W/m^2]","CH-3[C]","CH-4[C]","CH-5[C]","CH-6[C]","CH-7[C]","CH-8[C]","CH-9[W/m^2]","CH-10[W/m^2]","Event",
 0.000000000E+00,-1.96396E+01, 2.42695E+01, 2.40000E+01, 2.60000E+01, 8.40000E+00, 1.70000E+01, 1.70000E+01, 1.13000E+01, 9.35906E+02, 4.93618E+02,0,
 6.000000000E+01,-2.31681E+01, 1.76632E+01, 2.44000E+01, 2.58000E+01, 8.00000E+00, 1.70000E+01, 1.70000E+01, 1.13000E+01, 1.17477E+03, 6.50202E+02,0,
 1.200000000E+02,-2.37007E+01, 2.21137E+01, 2.57000E+01, 2.55000E+01, 8.50000E+00, 1.70000E+01, 1.70000E+01, 1.14000E+01, 1.16920E+03, 6.17383E+02,0,
 1.800000000E+02,-2.62305E+01, 1.76632E+01, 2.68000E+01, 2.69000E+01, 8.20000E+00, 1.70000E+01, 1.71000E+01, 1.14000E+01, 1.28453E+03, 7.06786E+02,0,
 2.400000000E+02,-2.66300E+01, 1.86367E+01, 2.76000E+01, 2.66000E+01, 8.40000E+00, 1.71000E+01, 1.71000E+01, 1.14000E+01, 1.24105E+03, 6.86107E+02,0,
 3.000000000E+02,-2.64968E+01, 1.13350E+01, 2.78000E+01, 2.64000E+01, 8.90000E+00, 1.70000E+01, 1.71000E+01, 1.14000E+01, 1.24914E+03, 6.71498E+02,0,
 3.600000000E+02,-2.52985E+01, 1.98189E+01, 2.76000E+01, 2.63000E+01, 9.30000E+00, 1.71000E+01, 1.71000E+01, 1.14000E+01, 1.28506E+03, 6.98555E+02,0,
 4.200000000E+02,-2.28352E+01, 2.12097E+01, 2.75000E+01, 2.69000E+01, 8.80000E+00, 1.71000E+01, 1.72000E+01, 1.15000E+01, 1.20544E+03, 6.58020E+02,0,
 4.800000000E+02,-1.83081E+01, 1.23781E+01, 2.72000E+01, 2.62000E+01, 9.00000E+00, 1.71000E+01, 1.72000E+01, 1.14000E+01, 1.19063E+03, 6.45058E+02,0,
 5.400000000E+02,-1.55785E+01, 1.87758E+01, 2.63000E+01, 2.54000E+01, 8.90000E+00, 1.71000E+01, 1.72000E+01, 1.15000E+01, 9.06390E+02, 4.85594E+02,0,
 6.000000000E+02,-1.90404E+01, 9.24882E+00, 2.59000E+01, 2.52000E+01, 8.80000E+00, 1.70000E+01, 1.72000E+01, 1.15000E+01, 1.17067E+03, 6.35078E+02,0,
 6.600000000E+02,-2.10377E+01, 1.41862E+01, 2.66000E+01, 2.53000E+01, 8.10000E+00, 1.69000E+01, 1.72000E+01, 1.14000E+01, 1.09977E+03, 6.13371E+02,0,
 7.200000000E+02,-1.79087E+01, 1.51597E+01, 2.66000E+01, 2.53000E+01, 8.40000E+00, 1.69000E+01, 1.72000E+01, 1.15000E+01, 1.03370E+03, 5.61108E+02,0,
 7.800000000E+02,-1.87076E+01, 1.89149E+01, 2.59000E+01, 2.57000E+01, 8.90000E+00, 1.69000E+01, 1.73000E+01, 1.15000E+01, 1.11994E+03, 6.06272E+02,0,
 8.400000000E+02,-1.94399E+01, 1.59247E+01, 2.54000E+01, 2.55000E+01, 8.60000E+00, 1.68000E+01, 1.72000E+01, 1.15000E+01, 1.04441E+03, 5.75408E+02,0,
 9.000000000E+02,-1.77089E+01, 1.89844E+01, 2.46000E+01, 2.55000E+01, 8.70000E+00, 1.68000E+01, 1.72000E+01, 1.15000E+01, 1.04042E+03, 5.70881E+02,0,
 9.600000000E+02,-1.67103E+01, 1.91930E+01, 2.45000E+01, 2.48000E+01, 8.60000E+00, 1.68000E+01, 1.72000E+01, 1.15000E+01, 1.03664E+03, 5.71704E+02,0,
 1.020000000E+03,-1.73095E+01, 2.54516E+01, 2.48000E+01, 2.53000E+01, 8.60000E+00, 1.68000E+01, 1.73000E+01, 1.16000E+01, 1.00145E+03, 5.46807E+02,0,
 1.080000000E+03,-1.94399E+01, 1.83586E+01, 2.49000E+01, 2.51000E+01, 8.50000E+00, 1.68000E+01, 1.73000E+01, 1.15000E+01, 1.03780E+03, 5.75099E+02,0,
 1.140000000E+03,-1.89739E+01, 2.46867E+01, 2.52000E+01, 2.50000E+01, 8.60000E+00, 1.68000E+01, 1.73000E+01, 1.15000E+01, 1.02582E+03, 5.65634E+02,0,
 1.200000000E+03,-1.79087E+01, 2.83723E+01, 2.53000E+01, 2.47000E+01, 8.60000E+00, 1.67000E+01, 1.72000E+01, 1.14000E+01, 8.85907E+02, 5.12857E+02,0,
 1.260000000E+03,-2.09045E+01, 2.18356E+01, 2.54000E+01, 2.52000E+01, 7.90000E+00, 1.67000E+01, 1.72000E+01, 1.15000E+01, 1.11742E+03, 6.20572E+02,0,
 1.320000000E+03,-2.37007E+01, 2.19051E+01, 2.57000E+01, 2.55000E+01, 8.10000E+00, 1.68000E+01, 1.73000E+01, 1.15000E+01, 1.11742E+03, 6.22424E+02,0,
 1.380000000E+03,-2.42999E+01, 3.49091E+01, 2.59000E+01, 2.58000E+01, 8.10000E+00, 1.68000E+01, 1.73000E+01, 1.15000E+01, 1.10124E+03, 6.04214E+02,0,
 1.440000000E+03,-2.38338E+01, 2.81637E+01, 2.55000E+01, 2.58000E+01, 9.00000E+00, 1.69000E+01, 1.73000E+01, 1.14000E+01, 1.04998E+03, 5.81272E+02,0,
 1.500000000E+03,-2.22360E+01, 3.19189E+01, 2.57000E+01, 2.61000E+01, 8.60000E+00, 1.70000E+01, 1.73000E+01, 1.15000E+01, 9.30339E+02, 5.10696E+02,0,
 1.560000000E+03,-2.56314E+01, 2.98327E+01, 2.55000E+01, 2.62000E+01, 8.80000E+00, 1.70000E+01, 1.74000E+01, 1.15000E+01, 1.13506E+03, 6.19749E+02,0,
 1.620000000E+03,-2.11043E+01, 1.84976E+01, 2.52000E+01, 2.60000E+01, 8.70000E+00, 1.70000E+01, 1.73000E+01, 1.14000E+01, 9.05760E+02, 4.97733E+02,0,
 1.680000000E+03,-2.07048E+01, 2.09315E+01, 2.51000E+01, 2.55000E+01, 8.70000E+00, 1.72000E+01, 1.74000E+01, 1.15000E+01, 7.90426E+02, 4.30141E+02,0,
 1.740000000E+03,-2.07048E+01, 1.46034E+01, 2.48000E+01, 2.55000E+01, 9.30000E+00, 1.71000E+01, 1.74000E+01, 1.15000E+01, 7.45154E+02, 4.01335E+02,0,
 1.800000000E+03,-1.99059E+01, 1.60637E+01, 2.46000E+01, 2.51000E+01, 8.20000E+00, 1.72000E+01, 1.74000E+01, 1.15000E+01, 8.45677E+02, 4.25512E+02,0,
 1.860000000E+03,-1.96396E+01, 1.63419E+01, 2.45000E+01, 2.52000E+01, 8.50000E+00, 1.73000E+01, 1.75000E+01, 1.16000E+01, 7.56813E+02, 4.02158E+02,0,
 1.920000000E+03,-1.98393E+01, 1.54379E+01, 2.44000E+01, 2.54000E+01, 9.20000E+00, 1.73000E+01, 1.74000E+01, 1.15000E+01, 8.09123E+02, 4.08434E+02,0,
 1.980000000E+03,-2.33678E+01, 1.84976E+01, 2.46000E+01, 2.54000E+01, 9.10000E+00, 1.73000E+01, 1.75000E+01, 1.16000E+01, 9.62271E+02, 5.02260E+02,0,
 2.040000000E+03,-2.23026E+01, 1.62724E+01, 2.49000E+01, 2.57000E+01, 8.40000E+00, 1.74000E+01, 1.75000E+01, 1.16000E+01, 8.67630E+02, 4.57713E+02,0,
 2.100000000E+03,-2.09045E+01, 1.82195E+01, 2.49000E+01, 2.56000E+01, 7.50000E+00, 1.73000E+01, 1.75000E+01, 1.16000E+01, 8.39375E+02, 4.37034E+02,0,
 2.160000000E+03,-1.93067E+01, 1.78718E+01, 2.45000E+01, 2.59000E+01, 7.50000E+00, 1.74000E+01, 1.75000E+01, 1.16000E+01, 7.26667E+02, 3.77672E+02,0,
 2.220000000E+03,-1.91070E+01, 1.59942E+01, 2.44000E+01, 2.56000E+01, 7.70000E+00, 1.74000E+01, 1.75000E+01, 1.16000E+01, 7.78977E+02, 4.03392E+02,0,
 2.280000000E+03,-1.63109E+01, 1.52293E+01, 2.41000E+01, 2.54000E+01, 7.60000E+00, 1.74000E+01, 1.76000E+01, 1.16000E+01, 6.98936E+02, 3.69236E+02,0,
 2.340000000E+03,-1.72429E+01, 1.49511E+01, 2.41000E+01, 2.53000E+01, 8.00000E+00, 1.74000E+01, 1.75000E+01, 1.16000E+01, 7.58284E+02, 3.99277E+02,0,
 2.400000000E+03,-1.67769E+01, 1.71068E+01, 2.42000E+01, 2.52000E+01, 8.10000E+00, 1.75000E+01, 1.76000E+01, 1.17000E+01, 7.36435E+02, 3.81068E+02,0,
 2.460000000E+03,-1.61777E+01, 1.91235E+01, 2.41000E+01, 2.55000E+01, 7.70000E+00, 1.75000E+01, 1.76000E+01, 1.17000E+01, 7.03033E+02, 3.65121E+02,0,
 2.520000000E+03,-1.57783E+01, 2.05838E+01, 2.39000E+01, 2.51000E+01, 7.50000E+00, 1.75000E+01, 1.76000E+01, 1.17000E+01, 6.98411E+02, 3.59874E+02,0,
 2.580000000E+03,-1.56451E+01, 1.69678E+01, 2.38000E+01, 2.53000E+01, 7.40000E+00, 1.75000E+01, 1.77000E+01, 1.17000E+01, 6.91373E+02, 3.57302E+02,0,
 2.640000000E+03,-1.52457E+01, 1.60637E+01, 2.37000E+01, 2.51000E+01, 7.60000E+00, 1.75000E+01, 1.76000E+01, 1.16000E+01, 6.90533E+02, 3.58948E+02,0,
 2.700000000E+03,-1.39142E+01, 1.39775E+01, 2.36000E+01, 2.53000E+01, 7.90000E+00, 1.75000E+01, 1.76000E+01, 1.17000E+01, 6.44420E+02, 3.31685E+02,0,
 2.760000000E+03,-1.24495E+01, 1.30735E+01, 2.35000E+01, 2.52000E+01, 7.80000E+00, 1.75000E+01, 1.77000E+01, 1.17000E+01, 6.47887E+02, 3.35800E+02,0,
 2.820000000E+03,-1.28490E+01, 2.10011E+01, 2.33000E+01, 2.47000E+01, 8.10000E+00, 1.74000E+01, 1.76000E+01, 1.16000E+01, 6.61752E+02, 3.46088E+02,0,
 2.880000000E+03,-1.31153E+01, 1.44643E+01, 2.31000E+01, 2.45000E+01, 8.40000E+00, 1.75000E+01, 1.76000E+01, 1.17000E+01, 6.39063E+02, 3.30656E+02,0,
 2.940000000E+03,-1.31153E+01, 1.88453E+01, 2.30000E+01, 2.46000E+01, 7.80000E+00, 1.75000E+01, 1.77000E+01, 1.17000E+01, 6.34337E+02, 3.29216E+02,0,
 3.000000000E+03,-1.21166E+01, 1.71764E+01, 2.32000E+01, 2.45000E+01, 7.70000E+00, 1.75000E+01, 1.77000E+01, 1.18000E+01, 6.13224E+02, 3.15019E+02,0,
 3.060000000E+03,-1.24495E+01, 1.41166E+01, 2.29000E+01, 2.44000E+01, 8.20000E+00, 1.74000E+01, 1.76000E+01, 1.17000E+01, 6.04190E+02, 3.11829E+02,0,
 3.120000000E+03,-1.32484E+01, 1.30735E+01, 2.28000E+01, 2.44000E+01, 8.40000E+00, 1.75000E+01, 1.77000E+01, 1.18000E+01, 6.25723E+02, 3.23043E+02,0,
 3.180000000E+03,-1.27158E+01, 1.75936E+01, 2.28000E+01, 2.44000E+01, 8.30000E+00, 1.75000E+01, 1.77000E+01, 1.18000E+01, 6.15429E+02, 3.17488E+02,0,
 3.240000000E+03,-1.32484E+01, 1.81499E+01, 2.29000E+01, 2.42000E+01, 8.10000E+00, 1.74000E+01, 1.77000E+01, 1.18000E+01, 6.41899E+02, 3.31274E+02,0,
 3.300000000E+03,-1.21166E+01, 1.63419E+01, 2.29000E+01, 2.40000E+01, 8.20000E+00, 1.75000E+01, 1.77000E+01, 1.18000E+01, 6.14169E+02, 3.15944E+02,0,
 3.360000000E+03,-1.38476E+01, 1.32821E+01, 2.30000E+01, 2.43000E+01, 8.00000E+00, 1.74000E+01, 1.77000E+01, 1.17000E+01, 6.69945E+02, 3.49278E+02,0,
 3.420000000E+03,-1.34481E+01, 8.97066E+00, 2.31000E+01, 2.43000E+01, 7.70000E+00, 1.74000E+01, 1.77000E+01, 1.18000E+01, 6.52403E+02, 3.40121E+02,0,
 3.480000000E+03,-1.24495E+01, 2.03057E+01, 2.31000E+01, 2.41000E+01, 8.10000E+00, 1.75000E+01, 1.77000E+01, 1.18000E+01, 6.34547E+02, 3.31274E+02,0,
 3.540000000E+03,-1.41805E+01, 2.60080E+01, 2.31000E+01, 2.44000E+01, 8.80000E+00, 1.74000E+01, 1.77000E+01, 1.18000E+01, 6.83285E+02, 3.61315E+02,0,
 3.600000000E+03,-1.30487E+01, 1.39775E+01, 2.29000E+01, 2.43000E+01, 8.20000E+00, 1.75000E+01, 1.77000E+01, 1.18000E+01, 6.15114E+02, 3.23558E+02,0,
 3.660000000E+03,-1.23829E+01, 2.35741E+01, 2.29000E+01, 2.43000E+01, 8.20000E+00, 1.75000E+01, 1.78000E+01, 1.19000E+01, 5.89274E+02, 3.03496E+02,0,
 3.720000000E+03,-1.20501E+01, 1.27258E+01, 2.28000E+01, 2.40000E+01, 7.70000E+00, 1.74000E+01, 1.77000E+01, 1.18000E+01, 6.04925E+02, 3.16665E+02,0,
 3.780000000E+03,-1.03857E+01, 1.72459E+01, 2.27000E+01, 2.40000E+01, 8.30000E+00, 1.74000E+01, 1.78000E+01, 1.18000E+01, 5.74149E+02, 3.00512E+02,0,
 3.840000000E+03,-1.09183E+01, 2.62861E+01, 2.26000E+01, 2.40000E+01, 7.90000E+00, 1.75000E+01, 1.78000E+01, 1.19000E+01, 5.49359E+02, 2.84052E+02,0,
 3.900000000E+03,-9.32050E+00, 2.07229E+01, 2.23000E+01, 2.36000E+01, 7.80000E+00, 1.74000E+01, 1.77000E+01, 1.18000E+01, 5.11230E+02, 2.61727E+02,0,
 3.960000000E+03,-9.65337E+00, 1.59942E+01, 2.23000E+01, 2.35000E+01, 8.00000E+00, 1.75000E+01, 1.78000E+01, 1.18000E+01, 5.24045E+02, 2.68928E+02,0,
 4.020000000E+03,-8.38845E+00, 1.37689E+01, 2.23000E+01, 2.34000E+01, 7.90000E+00, 1.75000E+01, 1.78000E+01, 1.18000E+01, 5.03352E+02, 2.56377E+02,0,
 4.080000000E+03,-9.32050E+00, 1.21695E+01, 2.21000E+01, 2.32000E+01, 7.80000E+00, 1.74000E+01, 1.78000E+01, 1.18000E+01, 4.78457E+02, 2.43620E+02,0,
 4.140000000E+03,-8.98762E+00, 1.80804E+01, 2.20000E+01, 2.33000E+01, 7.40000E+00, 1.74000E+01, 1.78000E+01, 1.18000E+01, 4.82554E+02, 2.45369E+02,0,
 4.200000000E+03,-8.58817E+00, 1.46729E+01, 2.19000E+01, 2.34000E+01, 8.20000E+00, 1.75000E+01, 1.78000E+01, 1.19000E+01, 4.67848E+02, 2.36830E+02,0,
 4.260000000E+03,-7.45640E+00, 1.74545E+01, 2.16000E+01, 2.31000E+01, 8.80000E+00, 1.74000E+01, 1.77000E+01, 1.18000E+01, 4.47260E+02, 2.24793E+02,0,
 4.320000000E+03,-7.52297E+00, 1.78718E+01, 2.15000E+01, 2.30000E+01, 8.50000E+00, 1.74000E+01, 1.78000E+01, 1.18000E+01, 4.53458E+02, 2.28908E+02,0,
 4.380000000E+03,-7.45640E+00, 1.18218E+01, 2.16000E+01, 2.28000E+01, 8.50000E+00, 1.75000E+01, 1.78000E+01, 1.19000E+01, 4.44634E+02, 2.23147E+02,0,
 4.440000000E+03,-5.92517E+00, 1.89149E+01, 2.14000E+01, 2.28000E+01, 8.70000E+00, 1.74000E+01, 1.77000E+01, 1.18000E+01, 4.33500E+02, 2.15842E+02,0,
 4.500000000E+03,-7.38982E+00, 1.30040E+01, 2.14000E+01, 2.28000E+01, 8.50000E+00, 1.74000E+01, 1.78000E+01, 1.19000E+01, 4.43269E+02, 2.22118E+02,0,
 4.560000000E+03,-7.19010E+00, 8.13618E+00, 2.14000E+01, 2.29000E+01, 8.40000E+00, 1.74000E+01, 1.78000E+01, 1.19000E+01, 4.42954E+02, 2.22941E+02,0,
 4.620000000E+03,-7.19010E+00, 1.52293E+01, 2.12000E+01, 2.26000E+01, 8.20000E+00, 1.74000E+01, 1.77000E+01, 1.18000E+01, 4.45790E+02, 2.24587E+02,0,
 4.680000000E+03,-7.38982E+00, 9.80514E+00, 2.12000E+01, 2.27000E+01, 8.10000E+00, 1.74000E+01, 1.78000E+01, 1.19000E+01, 4.53878E+02, 2.28599E+02,0,
 4.740000000E+03,-6.99037E+00, 1.44643E+01, 2.12000E+01, 2.26000E+01, 8.00000E+00, 1.74000E+01, 1.78000E+01, 1.19000E+01, 4.58815E+02, 2.30657E+02,0,
 4.800000000E+03,-7.85585E+00, 1.71764E+01, 2.13000E+01, 2.25000E+01, 8.30000E+00, 1.74000E+01, 1.78000E+01, 1.18000E+01, 4.68478E+02, 2.36212E+02,0,
 4.860000000E+03,-5.32600E+00, 1.54379E+01, 2.13000E+01, 2.25000E+01, 8.70000E+00, 1.74000E+01, 1.78000E+01, 1.19000E+01, 4.69739E+02, 2.37447E+02,0,
 4.920000000E+03,-7.19010E+00, 1.71068E+01, 2.11000E+01, 2.26000E+01, 8.60000E+00, 1.74000E+01, 1.78000E+01, 1.19000E+01, 4.59760E+02, 2.31583E+02,0,
 4.980000000E+03,-6.25805E+00, 1.48816E+01, 2.10000E+01, 2.22000E+01, 8.40000E+00, 1.73000E+01, 1.77000E+01, 1.18000E+01, 4.39487E+02, 2.19855E+02,0,
 5.040000000E+03,-6.25805E+00, 1.94017E+01, 2.10000E+01, 2.23000E+01, 8.30000E+00, 1.73000E+01, 1.78000E+01, 1.19000E+01, 4.31819E+02, 2.16151E+02,0,
 5.100000000E+03,-5.19285E+00, 8.97066E+00, 2.09000E+01, 2.23000E+01, 8.30000E+00, 1.73000E+01, 1.78000E+01, 1.19000E+01, 4.14278E+02, 2.06583E+02,0,
 5.160000000E+03,-4.79340E+00, 8.13618E+00, 2.07000E+01, 2.21000E+01, 8.40000E+00, 1.72000E+01, 1.77000E+01, 1.18000E+01, 4.06715E+02, 2.01748E+02,0,
 5.220000000E+03,-3.99450E+00, 1.40471E+01, 2.07000E+01, 2.19000E+01, 7.70000E+00, 1.72000E+01, 1.78000E+01, 1.18000E+01, 4.00728E+02, 1.98147E+02,0,
 5.280000000E+03,-5.39257E+00, 1.52293E+01, 2.07000E+01, 2.20000E+01, 8.00000E+00, 1.72000E+01, 1.78000E+01, 1.19000E+01, 3.99152E+02, 1.97632E+02,0,
 5.340000000E+03,-5.72545E+00, 1.63419E+01, 2.06000E+01, 2.18000E+01, 8.20000E+00, 1.72000E+01, 1.77000E+01, 1.18000E+01, 3.95055E+02, 1.95472E+02,0,
 5.400000000E+03,-5.52572E+00, 1.66201E+01, 2.06000E+01, 2.19000E+01, 8.30000E+00, 1.72000E+01, 1.78000E+01, 1.19000E+01, 3.94425E+02, 1.95369E+02,0,
 5.460000000E+03,-5.92517E+00, 1.85672E+01, 2.06000E+01, 2.21000E+01, 8.00000E+00, 1.72000E+01, 1.78000E+01, 1.19000E+01, 4.05349E+02, 2.01542E+02,0,
 5.520000000E+03,-5.25942E+00, 1.64810E+01, 2.05000E+01, 2.18000E+01, 7.60000E+00, 1.72000E+01, 1.77000E+01, 1.18000E+01, 3.99887E+02, 1.98661E+02,0,
 5.580000000E+03,-5.92517E+00, 2.64947E+01, 2.06000E+01, 2.19000E+01, 7.70000E+00, 1.72000E+01, 1.78000E+01, 1.19000E+01, 3.87598E+02, 1.91460E+02,0,
 5.640000000E+03,-5.52572E+00, 2.13488E+01, 2.06000E+01, 2.20000E+01, 7.80000E+00, 1.72000E+01, 1.78000E+01, 1.19000E+01, 3.85917E+02, 1.90225E+02,0,
 5.700000000E+03,-5.05970E+00, 2.51039E+01, 2.04000E+01, 2.17000E+01, 7.30000E+00, 1.71000E+01, 1.77000E+01, 1.19000E+01, 3.82241E+02, 1.88270E+02,0,
 5.760000000E+03,-5.85860E+00, 1.57160E+01, 2.04000E+01, 2.17000E+01, 7.50000E+00, 1.71000E+01, 1.78000E+01, 1.19000E+01, 3.75833E+02, 1.84670E+02,0,
 5.820000000E+03,-5.79202E+00, 1.58551E+01, 2.04000E+01, 2.18000E+01, 7.30000E+00, 1.72000E+01, 1.78000E+01, 1.19000E+01, 3.71526E+02, 1.82715E+02,0,
 5.880000000E+03,-5.39257E+00, 1.52293E+01, 2.03000E+01, 2.17000E+01, 7.60000E+00, 1.71000E+01, 1.77000E+01, 1.19000E+01, 3.61548E+02, 1.77365E+02,0,
 5.940000000E+03,-5.32600E+00, 1.01528E+01, 2.02000E+01, 2.17000E+01, 7.60000E+00, 1.71000E+01, 1.78000E+01, 1.19000E+01, 3.56086E+02, 1.75308E+02,0,
 6.000000000E+03,-5.39257E+00, 1.52293E+01, 2.02000E+01, 2.18000E+01, 7.40000E+00, 1.72000E+01, 1.78000E+01, 1.19000E+01, 3.48838E+02, 1.71501E+02,0,
 6.060000000E+03,-4.59367E+00, 1.14741E+01, 2.01000E+01, 2.15000E+01, 7.60000E+00, 1.71000E+01, 1.77000E+01, 1.18000E+01, 3.46632E+02, 1.70164E+02,0,
 6.120000000E+03,-4.72682E+00, 1.72459E+01, 2.01000E+01, 2.14000E+01, 7.40000E+00, 1.71000E+01, 1.78000E+01, 1.19000E+01, 3.45056E+02, 1.69340E+02,0,
 6.180000000E+03,-4.79340E+00, 9.31836E+00, 2.01000E+01, 2.14000E+01, 7.40000E+00, 1.72000E+01, 1.78000E+01, 1.19000E+01, 3.41275E+02, 1.67180E+02,0,
 6.240000000E+03,-4.52710E+00, 2.14879E+01, 2.01000E+01, 2.13000E+01, 7.50000E+00, 1.71000E+01, 1.77000E+01, 1.19000E+01, 3.42956E+02, 1.68106E+02,0,
 6.300000000E+03,-4.26080E+00, 8.27526E+00, 2.00000E+01, 2.13000E+01, 7.20000E+00, 1.71000E+01, 1.78000E+01, 1.19000E+01, 3.45161E+02, 1.69340E+02,0,
 6.360000000E+03,-3.86135E+00, 2.38522E+01, 2.00000E+01, 2.12000E+01, 7.50000E+00, 1.71000E+01, 1.78000E+01, 1.19000E+01, 3.55140E+02, 1.74999E+02,0,
 6.420000000E+03,-3.72820E+00, 1.46729E+01, 2.01000E+01, 2.15000E+01, 7.50000E+00, 1.71000E+01, 1.78000E+01, 1.20000E+01, 3.52199E+02, 1.73044E+02,0,
 6.480000000E+03,-4.99312E+00, 8.34480E+00, 2.00000E+01, 2.13000E+01, 7.40000E+00, 1.71000E+01, 1.77000E+01, 1.19000E+01, 3.59342E+02, 1.76851E+02,0,
 6.540000000E+03,-4.72682E+00, 1.66201E+01, 2.00000E+01, 2.13000E+01, 7.40000E+00, 1.71000E+01, 1.78000E+01, 1.20000E+01, 3.72892E+02, 1.84258E+02,0,
 6.600000000E+03,-4.66025E+00, 2.35045E+01, 2.00000E+01, 2.13000E+01, 7.70000E+00, 1.71000E+01, 1.78000E+01, 1.20000E+01, 3.78144E+02, 1.87447E+02,0,
 6.660000000E+03,-4.26080E+00, 2.42695E+01, 2.00000E+01, 2.11000E+01, 7.60000E+00, 1.70000E+01, 1.77000E+01, 1.19000E+01, 3.70581E+02, 1.83024E+02,0,
 6.720000000E+03,-4.39395E+00, 2.19051E+01, 2.01000E+01, 2.12000E+01, 7.20000E+00, 1.70000E+01, 1.77000E+01, 1.19000E+01, 3.65014E+02, 1.80349E+02,0,
 6.780000000E+03,-4.12765E+00, 1.26563E+01, 2.00000E+01, 2.11000E+01, 7.50000E+00, 1.71000E+01, 1.78000E+01, 1.19000E+01, 3.58712E+02, 1.76851E+02,0,
 6.840000000E+03,-4.12765E+00, 1.84281E+01, 2.00000E+01, 2.12000E+01, 7.60000E+00, 1.71000E+01, 1.78000E+01, 1.20000E+01, 3.53355E+02, 1.73044E+02,0,
 6.900000000E+03,-4.26080E+00, 1.86367E+01, 1.99000E+01, 2.12000E+01, 7.80000E+00, 1.70000E+01, 1.77000E+01, 1.19000E+01, 3.56401E+02, 1.74279E+02,0,
 6.960000000E+03,-4.59367E+00, 2.60775E+01, 1.99000E+01, 2.11000E+01, 7.30000E+00, 1.70000E+01, 1.77000E+01, 1.19000E+01, 3.59867E+02, 1.76233E+02,0,
 7.020000000E+03,-4.66025E+00, 1.49511E+01, 2.00000E+01, 2.11000E+01, 7.20000E+00, 1.70000E+01, 1.78000E+01, 1.20000E+01, 3.69531E+02, 1.81995E+02,0,
 7.080000000E+03,-4.32737E+00, 1.02919E+01, 2.00000E+01, 2.11000E+01, 7.60000E+00, 1.70000E+01, 1.78000E+01, 1.20000E+01, 3.65539E+02, 1.79731E+02,0,
 7.140000000E+03,-4.06107E+00, 1.54379E+01, 1.99000E+01, 2.10000E+01, 7.90000E+00, 1.70000E+01, 1.77000E+01, 1.19000E+01, 3.63964E+02, 1.78497E+02,0,
 7.200000000E+03,-4.66025E+00, 1.62028E+01, 1.99000E+01, 2.10000E+01, 7.50000E+00, 1.70000E+01, 1.77000E+01, 1.19000E+01, 3.62913E+02, 1.78394E+02,0,
 7.260000000E+03,-4.39395E+00, 1.41862E+01, 1.99000E+01, 2.10000E+01, 7.50000E+00, 1.70000E+01, 1.78000E+01, 1.20000E+01, 3.56506E+02, 1.75822E+02,0,
 7.320000000E+03,-4.59367E+00, 2.24614E+01, 1.99000E+01, 2.09000E+01, 7.50000E+00, 1.70000E+01, 1.78000E+01, 1.20000E+01, 3.50203E+02, 1.72015E+02,0,
 7.380000000E+03,-4.85997E+00, 1.78718E+01, 1.98000E+01, 2.08000E+01, 7.60000E+00, 1.70000E+01, 1.77000E+01, 1.19000E+01, 3.63123E+02, 1.79423E+02,0,
 7.440000000E+03,-4.66025E+00, 1.48816E+01, 1.98000E+01, 2.10000E+01, 7.30000E+00, 1.70000E+01, 1.78000E+01, 1.19000E+01, 3.70476E+02, 1.83435E+02,0,
 7.500000000E+03,-5.19285E+00, 1.33517E+01, 1.99000E+01, 2.09000E+01, 7.00000E+00, 1.70000E+01, 1.78000E+01, 1.20000E+01, 3.72892E+02, 1.83949E+02,0,
 7.560000000E+03,-4.92655E+00, 1.29344E+01, 1.99000E+01, 2.11000E+01, 7.50000E+00, 1.70000E+01, 1.78000E+01, 1.20000E+01, 3.66905E+02, 1.81275E+02,0,
 7.620000000E+03,-5.45915E+00, 1.58551E+01, 1.98000E+01, 2.09000E+01, 7.80000E+00, 1.69000E+01, 1.77000E+01, 1.19000E+01, 3.65224E+02, 1.80554E+02,0,
 7.680000000E+03,-4.46052E+00, 1.78022E+01, 1.98000E+01, 2.10000E+01, 7.40000E+00, 1.69000E+01, 1.78000E+01, 1.20000E+01, 3.52409E+02, 1.73353E+02,0,
 7.740000000E+03,-4.06107E+00, 1.29344E+01, 1.98000E+01, 2.09000E+01, 7.20000E+00, 1.69000E+01, 1.77000E+01, 1.19000E+01, 3.49573E+02, 1.71295E+02,0,
 7.800000000E+03,-4.79340E+00, 1.35603E+01, 1.98000E+01, 2.09000E+01, 7.50000E+00, 1.70000E+01, 1.77000E+01, 1.20000E+01, 3.45792E+02, 1.69546E+02,0,
